"Notes"	"Census Region"	"Census Region Code"	"State"	"State Code"	"Year"	"Year Code"	"Injury Intent"	"Injury Intent Code"	Deaths	Population	Crude Rate
	"Census Region 1: Northeast"	"CENS-R1"	"Pennsylvania"	"42"	"2005"	"2005"	"Suicide"	"2"	1430	12449990	11.5
	"Census Region 1: Northeast"	"CENS-R1"	"Pennsylvania"	"42"	"2005"	"2005"	"Homicide"	"3"	749	12449990	6.0
	"Census Region 1: Northeast"	"CENS-R1"	"Pennsylvania"	"42"	"2005"	"2005"	"Undetermined "	"4"	124	12449990	1.0
	"Census Region 1: Northeast"	"CENS-R1"	"Pennsylvania"	"42"	"2005"	"2005"	"Legal Intervention / Operations of War"	"5"	Suppressed	12449990	Suppressed
	"Census Region 1: Northeast"	"CENS-R1"	"Pennsylvania"	"42"	"2005"	"2005"	"Non-Injury, no intent classified"	"9"	121776	12449990	978.1
	"Census Region 1: Northeast"	"CENS-R1"	"Pennsylvania"	"42"	"2006"	"2006"	"Unintentional"	"1"	5299	12510809	42.4
	"Census Region 1: Northeast"	"CENS-R1"	"Pennsylvania"	"42"	"2006"	"2006"	"Suicide"	"2"	1396	12510809	11.2
	"Census Region 1: Northeast"	"CENS-R1"	"Pennsylvania"	"42"	"2006"	"2006"	"Homicide"	"3"	769	12510809	6.1
	"Census Region 1: Northeast"	"CENS-R1"	"Pennsylvania"	"42"	"2006"	"2006"	"Undetermined "	"4"	158	12510809	1.3
	"Census Region 1: Northeast"	"CENS-R1"	"Pennsylvania"	"42"	"2006"	"2006"	"Legal Intervention / Operations of War"	"5"	12	12510809	0.1 (Unreliable)
	"Census Region 1: Northeast"	"CENS-R1"	"Pennsylvania"	"42"	"2006"	"2006"	"Non-Injury, no intent classified"	"9"	117905	12510809	942.4
	"Census Region 1: Northeast"	"CENS-R1"	"Pennsylvania"	"42"	"2007"	"2007"	"Unintentional"	"1"	5568	12563937	44.3
	"Census Region 1: Northeast"	"CENS-R1"	"Pennsylvania"	"42"	"2007"	"2007"	"Suicide"	"2"	1441	12563937	11.5
	"Census Region 1: Northeast"	"CENS-R1"	"Pennsylvania"	"42"	"2007"	"2007"	"Homicide"	"3"	750	12563937	6.0
	"Census Region 1: Northeast"	"CENS-R1"	"Pennsylvania"	"42"	"2007"	"2007"	"Undetermined "	"4"	183	12563937	1.5
	"Census Region 1: Northeast"	"CENS-R1"	"Pennsylvania"	"42"	"2007"	"2007"	"Legal Intervention / Operations of War"	"5"	18	12563937	0.1 (Unreliable)
	"Census Region 1: Northeast"	"CENS-R1"	"Pennsylvania"	"42"	"2007"	"2007"	"Non-Injury, no intent classified"	"9"	117144	12563937	932.4
	"Census Region 1: Northeast"	"CENS-R1"	"Pennsylvania"	"42"	"2008"	"2008"	"Unintentional"	"1"	5787	12612285	45.9
	"Census Region 1: Northeast"	"CENS-R1"	"Pennsylvania"	"42"	"2008"	"2008"	"Suicide"	"2"	1539	12612285	12.2
	"Census Region 1: Northeast"	"CENS-R1"	"Pennsylvania"	"42"	"2008"	"2008"	"Homicide"	"3"	697	12612285	5.5
	"Census Region 1: Northeast"	"CENS-R1"	"Pennsylvania"	"42"	"2008"	"2008"	"Undetermined "	"4"	164	12612285	1.3
	"Census Region 1: Northeast"	"CENS-R1"	"Pennsylvania"	"42"	"2008"	"2008"	"Legal Intervention / Operations of War"	"5"	15	12612285	0.1 (Unreliable)
	"Census Region 1: Northeast"	"CENS-R1"	"Pennsylvania"	"42"	"2008"	"2008"	"Non-Injury, no intent classified"	"9"	119260	12612285	945.6
	"Census Region 1: Northeast"	"CENS-R1"	"Pennsylvania"	"42"	"2009"	"2009"	"Unintentional"	"1"	5477	12666858	43.2
	"Census Region 1: Northeast"	"CENS-R1"	"Pennsylvania"	"42"	"2009"	"2009"	"Suicide"	"2"	1631	12666858	12.9
	"Census Region 1: Northeast"	"CENS-R1"	"Pennsylvania"	"42"	"2009"	"2009"	"Homicide"	"3"	650	12666858	5.1
	"Census Region 1: Northeast"	"CENS-R1"	"Pennsylvania"	"42"	"2009"	"2009"	"Undetermined "	"4"	148	12666858	1.2
	"Census Region 1: Northeast"	"CENS-R1"	"Pennsylvania"	"42"	"2009"	"2009"	"Legal Intervention / Operations of War"	"5"	16	12666858	0.1 (Unreliable)
	"Census Region 1: Northeast"	"CENS-R1"	"Pennsylvania"	"42"	"2009"	"2009"	"Non-Injury, no intent classified"	"9"	116858	12666858	922.5
	"Census Region 1: Northeast"	"CENS-R1"	"Pennsylvania"	"42"	"2010"	"2010"	"Unintentional"	"1"	5751	12702379	45.3
	"Census Region 1: Northeast"	"CENS-R1"	"Pennsylvania"	"42"	"2010"	"2010"	"Suicide"	"2"	1576	12702379	12.4
	"Census Region 1: Northeast"	"CENS-R1"	"Pennsylvania"	"42"	"2010"	"2010"	"Homicide"	"3"	689	12702379	5.4
	"Census Region 1: Northeast"	"CENS-R1"	"Pennsylvania"	"42"	"2010"	"2010"	"Undetermined "	"4"	169	12702379	1.3
	"Census Region 1: Northeast"	"CENS-R1"	"Pennsylvania"	"42"	"2010"	"2010"	"Legal Intervention / Operations of War"	"5"	Suppressed	12702379	Suppressed
	"Census Region 1: Northeast"	"CENS-R1"	"Pennsylvania"	"42"	"2010"	"2010"	"Non-Injury, no intent classified"	"9"	116404	12702379	916.4
	"Census Region 1: Northeast"	"CENS-R1"	"Pennsylvania"	"42"	"2011"	"2011"	"Unintentional"	"1"	6216	12744293	48.8
	"Census Region 1: Northeast"	"CENS-R1"	"Pennsylvania"	"42"	"2011"	"2011"	"Suicide"	"2"	1747	12744293	13.7
	"Census Region 1: Northeast"	"CENS-R1"	"Pennsylvania"	"42"	"2011"	"2011"	"Homicide"	"3"	681	12744293	5.3
	"Census Region 1: Northeast"	"CENS-R1"	"Pennsylvania"	"42"	"2011"	"2011"	"Undetermined "	"4"	171	12744293	1.3
	"Census Region 1: Northeast"	"CENS-R1"	"Pennsylvania"	"42"	"2011"	"2011"	"Legal Intervention / Operations of War"	"5"	12	12744293	0.1 (Unreliable)
	"Census Region 1: Northeast"	"CENS-R1"	"Pennsylvania"	"42"	"2011"	"2011"	"Non-Injury, no intent classified"	"9"	119410	12744293	937.0
	"Census Region 1: Northeast"	"CENS-R1"	"Pennsylvania"	"42"	"2012"	"2012"	"Unintentional"	"1"	6334	12771854	49.6
	"Census Region 1: Northeast"	"CENS-R1"	"Pennsylvania"	"42"	"2012"	"2012"	"Suicide"	"2"	1647	12771854	12.9
	"Census Region 1: Northeast"	"CENS-R1"	"Pennsylvania"	"42"	"2012"	"2012"	"Homicide"	"3"	698	12771854	5.5
	"Census Region 1: Northeast"	"CENS-R1"	"Pennsylvania"	"42"	"2012"	"2012"	"Undetermined "	"4"	141	12771854	1.1
	"Census Region 1: Northeast"	"CENS-R1"	"Pennsylvania"	"42"	"2012"	"2012"	"Legal Intervention / Operations of War"	"5"	18	12771854	0.1 (Unreliable)
	"Census Region 1: Northeast"	"CENS-R1"	"Pennsylvania"	"42"	"2012"	"2012"	"Non-Injury, no intent classified"	"9"	118143	12771854	925.0
	"Census Region 1: Northeast"	"CENS-R1"	"Pennsylvania"	"42"	"2013"	"2013"	"Unintentional"	"1"	6359	12781338	49.8
	"Census Region 1: Northeast"	"CENS-R1"	"Pennsylvania"	"42"	"2013"	"2013"	"Suicide"	"2"	1788	12781338	14.0
	"Census Region 1: Northeast"	"CENS-R1"	"Pennsylvania"	"42"	"2013"	"2013"	"Homicide"	"3"	634	12781338	5.0
	"Census Region 1: Northeast"	"CENS-R1"	"Pennsylvania"	"42"	"2013"	"2013"	"Undetermined "	"4"	140	12781338	1.1
	"Census Region 1: Northeast"	"CENS-R1"	"Pennsylvania"	"42"	"2013"	"2013"	"Legal Intervention / Operations of War"	"5"	17	12781338	0.1 (Unreliable)
	"Census Region 1: Northeast"	"CENS-R1"	"Pennsylvania"	"42"	"2013"	"2013"	"Non-Injury, no intent classified"	"9"	120185	12781338	940.3
	"Census Region 1: Northeast"	"CENS-R1"	"Pennsylvania"	"42"	"2014"	"2014"	"Unintentional"	"1"	6640	12790565	51.9
	"Census Region 1: Northeast"	"CENS-R1"	"Pennsylvania"	"42"	"2014"	"2014"	"Suicide"	"2"	1817	12790565	14.2
	"Census Region 1: Northeast"	"CENS-R1"	"Pennsylvania"	"42"	"2014"	"2014"	"Homicide"	"3"	620	12790565	4.8
	"Census Region 1: Northeast"	"CENS-R1"	"Pennsylvania"	"42"	"2014"	"2014"	"Undetermined "	"4"	135	12790565	1.1
	"Census Region 1: Northeast"	"CENS-R1"	"Pennsylvania"	"42"	"2014"	"2014"	"Legal Intervention / Operations of War"	"5"	12	12790565	0.1 (Unreliable)
	"Census Region 1: Northeast"	"CENS-R1"	"Pennsylvania"	"42"	"2014"	"2014"	"Non-Injury, no intent classified"	"9"	119210	12790565	932.0
	"Census Region 1: Northeast"	"CENS-R1"	"Pennsylvania"	"42"	"2015"	"2015"	"Unintentional"	"1"	7324	12791904	57.3
	"Census Region 1: Northeast"	"CENS-R1"	"Pennsylvania"	"42"	"2015"	"2015"	"Suicide"	"2"	1894	12791904	14.8
	"Census Region 1: Northeast"	"CENS-R1"	"Pennsylvania"	"42"	"2015"	"2015"	"Homicide"	"3"	673	12791904	5.3
	"Census Region 1: Northeast"	"CENS-R1"	"Pennsylvania"	"42"	"2015"	"2015"	"Undetermined "	"4"	154	12791904	1.2
	"Census Region 1: Northeast"	"CENS-R1"	"Pennsylvania"	"42"	"2015"	"2015"	"Legal Intervention / Operations of War"	"5"	11	12791904	0.1 (Unreliable)
	"Census Region 1: Northeast"	"CENS-R1"	"Pennsylvania"	"42"	"2015"	"2015"	"Non-Injury, no intent classified"	"9"	122542	12791904	958.0
	"Census Region 1: Northeast"	"CENS-R1"	"Pennsylvania"	"42"	"2016"	"2016"	"Unintentional"	"1"	8410	12784227	65.8
	"Census Region 1: Northeast"	"CENS-R1"	"Pennsylvania"	"42"	"2016"	"2016"	"Suicide"	"2"	1970	12784227	15.4
	"Census Region 1: Northeast"	"CENS-R1"	"Pennsylvania"	"42"	"2016"	"2016"	"Homicide"	"3"	723	12784227	5.7
	"Census Region 1: Northeast"	"CENS-R1"	"Pennsylvania"	"42"	"2016"	"2016"	"Undetermined "	"4"	166	12784227	1.3
	"Census Region 1: Northeast"	"CENS-R1"	"Pennsylvania"	"42"	"2016"	"2016"	"Legal Intervention / Operations of War"	"5"	16	12784227	0.1 (Unreliable)
	"Census Region 1: Northeast"	"CENS-R1"	"Pennsylvania"	"42"	"2016"	"2016"	"Non-Injury, no intent classified"	"9"	121755	12784227	952.4
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"1999"	"1999"	"Unintentional"	"1"	4125	12359020	33.4
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"1999"	"1999"	"Suicide"	"2"	1020	12359020	8.3
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"1999"	"1999"	"Homicide"	"3"	1023	12359020	8.3
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"1999"	"1999"	"Undetermined "	"4"	109	12359020	0.9
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"1999"	"1999"	"Legal Intervention / Operations of War"	"5"	Suppressed	12359020	Suppressed
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"1999"	"1999"	"Non-Injury, no intent classified"	"9"	102152	12359020	826.5
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2000"	"2000"	"Unintentional"	"1"	4041	12419293	32.5
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2000"	"2000"	"Suicide"	"2"	1003	12419293	8.1
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2000"	"2000"	"Homicide"	"3"	991	12419293	8.0
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2000"	"2000"	"Undetermined "	"4"	99	12419293	0.8
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2000"	"2000"	"Legal Intervention / Operations of War"	"5"	Suppressed	12419293	Suppressed
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2000"	"2000"	"Non-Injury, no intent classified"	"9"	100494	12419293	809.2
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2001"	"2001"	"Unintentional"	"1"	4077	12488445	32.6
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2001"	"2001"	"Suicide"	"2"	1139	12488445	9.1
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2001"	"2001"	"Homicide"	"3"	1087	12488445	8.7
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2001"	"2001"	"Undetermined "	"4"	126	12488445	1.0
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2001"	"2001"	"Legal Intervention / Operations of War"	"5"	Suppressed	12488445	Suppressed
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2001"	"2001"	"Non-Injury, no intent classified"	"9"	98992	12488445	792.7
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2002"	"2002"	"Unintentional"	"1"	4222	12525556	33.7
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2002"	"2002"	"Suicide"	"2"	1145	12525556	9.1
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2002"	"2002"	"Homicide"	"3"	1016	12525556	8.1
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2002"	"2002"	"Undetermined "	"4"	130	12525556	1.0
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2002"	"2002"	"Legal Intervention / Operations of War"	"5"	Suppressed	12525556	Suppressed
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2002"	"2002"	"Non-Injury, no intent classified"	"9"	100146	12525556	799.5
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2003"	"2003"	"Unintentional"	"1"	3942	12556006	31.4
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2003"	"2003"	"Suicide"	"2"	1011	12556006	8.1
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2003"	"2003"	"Homicide"	"3"	966	12556006	7.7
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2003"	"2003"	"Undetermined "	"4"	90	12556006	0.7
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2003"	"2003"	"Legal Intervention / Operations of War"	"5"	Suppressed	12556006	Suppressed
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2003"	"2003"	"Non-Injury, no intent classified"	"9"	99307	12556006	790.9
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2004"	"2004"	"Unintentional"	"1"	4133	12589773	32.8
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2004"	"2004"	"Suicide"	"2"	1028	12589773	8.2
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2004"	"2004"	"Homicide"	"3"	871	12589773	6.9
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2004"	"2004"	"Undetermined "	"4"	98	12589773	0.8
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2004"	"2004"	"Legal Intervention / Operations of War"	"5"	Suppressed	12589773	Suppressed
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2004"	"2004"	"Non-Injury, no intent classified"	"9"	96534	12589773	766.8
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2005"	"2005"	"Unintentional"	"1"	4182	12609903	33.2
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2005"	"2005"	"Suicide"	"2"	1086	12609903	8.6
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2005"	"2005"	"Homicide"	"3"	866	12609903	6.9
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2005"	"2005"	"Undetermined "	"4"	91	12609903	0.7
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2005"	"2005"	"Legal Intervention / Operations of War"	"5"	Suppressed	12609903	Suppressed
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2005"	"2005"	"Non-Injury, no intent classified"	"9"	97748	12609903	775.2
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2006"	"2006"	"Unintentional"	"1"	4451	12643955	35.2
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2006"	"2006"	"Suicide"	"2"	1010	12643955	8.0
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2006"	"2006"	"Homicide"	"3"	865	12643955	6.8
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2006"	"2006"	"Undetermined "	"4"	72	12643955	0.6
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2006"	"2006"	"Legal Intervention / Operations of War"	"5"	Suppressed	12643955	Suppressed
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2006"	"2006"	"Non-Injury, no intent classified"	"9"	95768	12643955	757.4
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2007"	"2007"	"Unintentional"	"1"	4367	12695866	34.4
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2007"	"2007"	"Suicide"	"2"	1108	12695866	8.7
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2007"	"2007"	"Homicide"	"3"	863	12695866	6.8
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2007"	"2007"	"Undetermined "	"4"	75	12695866	0.6
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2007"	"2007"	"Legal Intervention / Operations of War"	"5"	Suppressed	12695866	Suppressed
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2007"	"2007"	"Non-Injury, no intent classified"	"9"	94082	12695866	741.0
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2008"	"2008"	"Unintentional"	"1"	4218	12747038	33.1
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2008"	"2008"	"Suicide"	"2"	1198	12747038	9.4
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2008"	"2008"	"Homicide"	"3"	872	12747038	6.8
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2008"	"2008"	"Undetermined "	"4"	143	12747038	1.1
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2008"	"2008"	"Legal Intervention / Operations of War"	"5"	12	12747038	0.1 (Unreliable)
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2008"	"2008"	"Non-Injury, no intent classified"	"9"	97028	12747038	761.2
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2009"	"2009"	"Unintentional"	"1"	3961	12796778	31.0
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2009"	"2009"	"Suicide"	"2"	1177	12796778	9.2
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2009"	"2009"	"Homicide"	"3"	881	12796778	6.9
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2009"	"2009"	"Undetermined "	"4"	149	12796778	1.2
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2009"	"2009"	"Legal Intervention / Operations of War"	"5"	11	12796778	0.1 (Unreliable)
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2009"	"2009"	"Non-Injury, no intent classified"	"9"	93877	12796778	733.6
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2010"	"2010"	"Unintentional"	"1"	3997	12830632	31.2
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2010"	"2010"	"Suicide"	"2"	1178	12830632	9.2
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2010"	"2010"	"Homicide"	"3"	783	12830632	6.1
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2010"	"2010"	"Undetermined "	"4"	141	12830632	1.1
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2010"	"2010"	"Legal Intervention / Operations of War"	"5"	10	12830632	0.1 (Unreliable)
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2010"	"2010"	"Non-Injury, no intent classified"	"9"	93822	12830632	731.2
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2011"	"2011"	"Unintentional"	"1"	4166	12860012	32.4
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2011"	"2011"	"Suicide"	"2"	1226	12860012	9.5
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2011"	"2011"	"Homicide"	"3"	812	12860012	6.3
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2011"	"2011"	"Undetermined "	"4"	136	12860012	1.1
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2011"	"2011"	"Legal Intervention / Operations of War"	"5"	18	12860012	0.1 (Unreliable)
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2011"	"2011"	"Non-Injury, no intent classified"	"9"	95548	12860012	743.0
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2012"	"2012"	"Unintentional"	"1"	4488	12870798	34.9
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2012"	"2012"	"Suicide"	"2"	1292	12870798	10.0
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2012"	"2012"	"Homicide"	"3"	832	12870798	6.5
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2012"	"2012"	"Undetermined "	"4"	141	12870798	1.1
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2012"	"2012"	"Legal Intervention / Operations of War"	"5"	16	12870798	0.1 (Unreliable)
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2012"	"2012"	"Non-Injury, no intent classified"	"9"	95664	12870798	743.3
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2013"	"2013"	"Unintentional"	"1"	4511	12879505	35.0
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2013"	"2013"	"Suicide"	"2"	1321	12879505	10.3
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2013"	"2013"	"Homicide"	"3"	792	12879505	6.1
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2013"	"2013"	"Undetermined "	"4"	146	12879505	1.1
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2013"	"2013"	"Legal Intervention / Operations of War"	"5"	16	12879505	0.1 (Unreliable)
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2013"	"2013"	"Non-Injury, no intent classified"	"9"	96615	12879505	750.1
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2014"	"2014"	"Unintentional"	"1"	4644	12867544	36.1
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2014"	"2014"	"Suicide"	"2"	1398	12867544	10.9
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2014"	"2014"	"Homicide"	"3"	792	12867544	6.2
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2014"	"2014"	"Undetermined "	"4"	138	12867544	1.1
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2014"	"2014"	"Legal Intervention / Operations of War"	"5"	11	12867544	0.1 (Unreliable)
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2014"	"2014"	"Non-Injury, no intent classified"	"9"	98310	12867544	764.0
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2015"	"2015"	"Unintentional"	"1"	4850	12839047	37.8
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2015"	"2015"	"Suicide"	"2"	1363	12839047	10.6
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2015"	"2015"	"Homicide"	"3"	863	12839047	6.7
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2015"	"2015"	"Undetermined "	"4"	157	12839047	1.2
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2015"	"2015"	"Legal Intervention / Operations of War"	"5"	11	12839047	0.1 (Unreliable)
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2015"	"2015"	"Non-Injury, no intent classified"	"9"	99628	12839047	776.0
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2016"	"2016"	"Unintentional"	"1"	5508	12801539	43.0
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2016"	"2016"	"Suicide"	"2"	1415	12801539	11.1
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2016"	"2016"	"Homicide"	"3"	1157	12801539	9.0
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2016"	"2016"	"Undetermined "	"4"	164	12801539	1.3
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2016"	"2016"	"Legal Intervention / Operations of War"	"5"	17	12801539	0.1 (Unreliable)
	"Census Region 2: Midwest"	"CENS-R2"	"Illinois"	"17"	"2016"	"2016"	"Non-Injury, no intent classified"	"9"	98759	12801539	771.5
	"Census Region 2: Midwest"	"CENS-R2"	"Indiana"	"18"	"1999"	"1999"	"Unintentional"	"1"	2309	6044969	38.2
	"Census Region 2: Midwest"	"CENS-R2"	"Indiana"	"18"	"1999"	"1999"	"Suicide"	"2"	628	6044969	10.4
	"Census Region 2: Midwest"	"CENS-R2"	"Indiana"	"18"	"1999"	"1999"	"Homicide"	"3"	386	6044969	6.4
	"Census Region 2: Midwest"	"CENS-R2"	"Indiana"	"18"	"1999"	"1999"	"Undetermined "	"4"	78	6044969	1.3
	"Census Region 2: Midwest"	"CENS-R2"	"Indiana"	"18"	"1999"	"1999"	"Legal Intervention / Operations of War"	"5"	Suppressed	6044969	Suppressed
	"Census Region 2: Midwest"	"CENS-R2"	"Indiana"	"18"	"1999"	"1999"	"Non-Injury, no intent classified"	"9"	51893	6044969	858.4
	"Census Region 2: Midwest"	"CENS-R2"	"Indiana"	"18"	"2000"	"2000"	"Unintentional"	"1"	2139	6080485	35.2
